state,puma12,puma2k,_us_,cbsa,stab,cbsaname,PUMAname,PUMA2kName,pop10,afact
FIPS state,puma12,puma2k,_us_,cbsa,State Postal Code,CBSA Name,PUMA12 Name,PUMA 2K Name,"Total Pop, 2010 census",puma2k to cbsa alloc factor
13,401,3400,us,42340,GA,"Savannah, GA",Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City,1303400,122347,1
13,401,3500,us,42340,GA,"Savannah, GA",Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City,1303500,37061,1
13,402,3400,us,42340,GA,"Savannah, GA",Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City),1303400,11749,1
13,402,3500,us,42340,GA,"Savannah, GA",Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City),1303500,93971,1
13,500,3800,us, ,GA, ,Southern Georgia Regional Commission (East & Central),1303800,38440,0.249
13,500,3800,us,15260,GA,"Brunswick, GA",Southern Georgia Regional Commission (East & Central),1303800,18411,0.119
13,500,3800,us,20060,GA,"Douglas, GA",Southern Georgia Regional Commission (East & Central),1303800,42356,0.275
13,500,3800,us,48180,GA,"Waycross, GA",Southern Georgia Regional Commission (East & Central),1303800,55070,0.357
13,500,3900,us,46660,GA,"Valdosta, GA",Southern Georgia Regional Commission (East & Central),1303900,10078,1
13,500,4300,us,46660,GA,"Valdosta, GA",Southern Georgia Regional Commission (East & Central),1304300,4034,1
13,600,4300,us,46660,GA,"Valdosta, GA",Southern Georgia Regional Commission (South Central)--Lowndes County--Valdosta City,1304300,109233,1
13,700,3900,us, ,GA, ,Southern Georgia Regional Commission (West),1303900,54966,0.488
13,700,3900,us,22340,GA,"Fitzgerald, GA",Southern Georgia Regional Commission (West),1303900,17634,0.156
13,700,3900,us,45700,GA,"Tifton, GA",Southern Georgia Regional Commission (West),1303900,40118,0.356
13,700,4300,us,46660,GA,"Valdosta, GA",Southern Georgia Regional Commission (West),1304300,16243,1
13,800,4100,us,10500,GA,"Albany, GA","Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties",1304100,21679,0.323
13,800,4100,us,34220,GA,"Moultrie, GA","Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties",1304100,45498,0.677
13,800,4200,us,45620,GA,"Thomasville, GA","Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties",1304200,44720,1
13,900,4000,us,10500,GA,"Albany, GA",Southwest Georgia Regional Commission (North Central)--Dougherty & Lee Counties,1304000,122863,1
13,1001,1102,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City,1301102,94049,1
13,1001,1103,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City,1301103,15629,1
13,1002,1101,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--Fulton County (Northeast)--Johns Creek City,1301101,85478,1
13,1002,1102,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--Fulton County (Northeast)--Johns Creek City,1301102,22020,1
13,1003,1105,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (South),1301105,61057,1
13,1003,1106,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (South),1301106,1893,1
13,1003,1107,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (South),1301107,45375,1
13,1004,1107,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities,1301107,114386,1
13,1005,1101,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell City,1301101,69983,1
13,1005,1102,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell City,1301102,78331,1
13,1006,1103,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (North),1301103,105976,1
13,1006,1104,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (North),1301104,3987,1
13,1007,1104,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (Southeast),1301104,88337,1
13,1007,1105,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (Southeast),1301105,9063,1
13,1007,1201,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (Southeast),1301201,26518,1
13,1008,1204,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--DeKalb County (South),1301204,20656,1
13,1008,1205,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--DeKalb County (South),1301205,96235,1
13,1100,4100,us, ,GA, ,Southwest Georgia Regional Commission (West & Central),1304100,41200,0.763
13,1100,4100,us,10500,GA,"Albany, GA",Southwest Georgia Regional Commission (West & Central),1304100,12766,0.237
13,1100,4200,us, ,GA, ,Southwest Georgia Regional Commission (West & Central),1304200,39865,0.589
13,1100,4200,us,12460,GA,"Bainbridge, GA",Southwest Georgia Regional Commission (West & Central),1304200,27842,0.411
13,1200,3200,us, ,GA, ,Heart of Georgia Altamaha Regional Commission (Southeast),1303200,23921,0.397
13,1200,3200,us,47080,GA,"Vidalia, GA",Heart of Georgia Altamaha Regional Commission (Southeast),1303200,36346,0.603
13,1200,3300,us, ,GA, ,Heart of Georgia Altamaha Regional Commission (Southeast),1303300,69824,0.699
13,1200,3300,us,27700,GA,"Jesup, GA",Heart of Georgia Altamaha Regional Commission (Southeast),1303300,30099,0.301
13,1300,2500,us, ,GA, ,Heart of Georgia Altamaha Regional Commission (North & West),1302500,22598,1
13,1300,2600,us,20140,GA,"Dublin, GA",Heart of Georgia Altamaha Regional Commission (North & West),1302600,58414,1
13,1300,3200,us, ,GA, ,Heart of Georgia Altamaha Regional Commission (North & West),1303200,50999,1
13,1300,3300,us, ,GA, ,Heart of Georgia Altamaha Regional Commission (North & West),1303300,10998,1
13,1400,2700,us,31420,GA,"Macon, GA",Middle Georgia Regional Commission (Central)--Bibb County--Macon City,1302700,155547,1
13,1500,2800,us,47580,GA,"Warner Robins, GA",Middle Georgia Regional Commission (South)--Houston & Pulaski Counties,1302800,139900,1
13,1500,3200,us,47580,GA,"Warner Robins, GA",Middle Georgia Regional Commission (South)--Houston & Pulaski Counties,1303200,12010,1
13,1600,1000,us,31420,GA,"Macon, GA",Middle Georgia Regional Commission (North & Outside Bibb County),1301000,39054,1
13,1600,2600,us, ,GA, ,Middle Georgia Regional Commission (North & Outside Bibb County),1302600,30781,0.402
13,1600,2600,us,33300,GA,"Milledgeville, GA",Middle Georgia Regional Commission (North & Outside Bibb County),1302600,45720,0.598
13,1600,2800,us,31420,GA,"Macon, GA",Middle Georgia Regional Commission (North & Outside Bibb County),1302800,37692,0.576
13,1600,2800,us,47580,GA,"Warner Robins, GA",Middle Georgia Regional Commission (North & Outside Bibb County),1302800,27695,0.424
13,1700,3000,us,17980,GA,"Columbus, GA-AL",River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties,1303000,189885,1
13,1700,3100,us,17980,GA,"Columbus, GA-AL",River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties,1303100,11267,1
13,1800,2900,us, ,GA, ,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties),1302900,6865,0.177
13,1800,2900,us,17980,GA,"Columbus, GA-AL",River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties),1302900,32024,0.823
13,1800,3100,us, ,GA, ,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties),1303100,41363,0.371
13,1800,3100,us,11140,GA,"Americus, GA",River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties),1303100,37829,0.34
13,1800,3100,us,17980,GA,"Columbus, GA-AL",River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties),1303100,8742,0.078
13,1800,3100,us,18380,GA,"Cordele, GA",River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties),1303100,23439,0.21
13,1800,4100,us, ,GA, ,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties),1304100,19473,1
13,1900,1000,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Three Rivers Regional Commission (East),1301000,59754,0.688
13,1900,1000,us,45580,GA,"Thomaston, GA",Three Rivers Regional Commission (East),1301000,27153,0.312
13,1900,1700,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Three Rivers Regional Commission (East),1301700,87,1
13,1900,2000,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Three Rivers Regional Commission (East),1302000,64073,1
13,2001,1204,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--DeKalb County (East Central)--Redan,1301204,8153,1
13,2001,1205,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--DeKalb County (East Central)--Redan,1301205,36447,1
13,2001,1206,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--DeKalb County (East Central)--Redan,1301206,81530,1
13,2002,1201,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission--DeKalb County--Decatur & Avondale Estates Cities,1301201,67380,1
13,2002,1204,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission--DeKalb County--Decatur & Avondale Estates Cities,1301204,61952,1
13,2003,1201,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--DeKalb County (Northeast)--Tucker,1301201,22220,1
13,2003,1203,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--DeKalb County (Northeast)--Tucker,1301203,104467,1
13,2003,1206,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Central)--DeKalb County (Northeast)--Tucker,1301206,28455,1
13,2004,1102,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission--DeKalb County (North)--Dunwoody City,1301102,59,1
13,2004,1202,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission--DeKalb County (North)--Dunwoody City,1301202,137775,1
13,2004,1505,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission--DeKalb County (North)--Dunwoody City,1301505,46,1
13,2100,2000,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Three Rivers Regional Commission (North Central)--Coweta County,1302000,127317,1
13,2200,2900,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA","Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties",1302900,33826,0.335
13,2200,2900,us,29300,GA,"LaGrange, GA","Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties",1302900,67044,0.665
13,2300,1800,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Three Rivers Regional Commission (Northwest)--Carroll County,1301800,110527,1
13,2400,2000,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (South Central)--Fayette County,1302000,106567,1
13,2500,2100,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA","Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties",1302100,28780,0.173
13,2500,2100,us,16340,GA,"Cedartown, GA","Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties",1302100,41475,0.249
13,2500,2100,us,40660,GA,"Rome, GA","Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties",1302100,96317,0.578
13,2600,100,us,16860,GA,"Chattanooga, TN-GA","Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties",1300100,149296,1
13,2600,200,us,16860,GA,"Chattanooga, TN-GA","Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties",1300200,35,1
13,2600,2100,us,44900,GA,"Summerville, GA","Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties",1302100,26015,1
13,2700,100,us,19140,GA,"Dalton, GA",Northwest Georgia Regional Commission (North Central)--Whitfield County,1300100,183,1
13,2700,200,us,19140,GA,"Dalton, GA",Northwest Georgia Regional Commission (North Central)--Whitfield County,1300200,102416,1
13,2800,200,us,15660,GA,"Calhoun, GA",Northwest Georgia Regional Commission (Northeast),1300200,55186,0.582
13,2800,200,us,19140,GA,"Dalton, GA",Northwest Georgia Regional Commission (Northeast),1300200,39628,0.418
13,2800,300,us, ,GA, ,Northwest Georgia Regional Commission (Northeast),1300300,51974,1
13,2800,800,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Northwest Georgia Regional Commission (Northeast),1300800,29431,1
13,2900,700,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Northwest Georgia Regional Commission (East Central)--Bartow County,1300700,100157,1
13,3001,1301,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City,1301301,102881,1
13,3001,1303,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City,1301303,28627,1
13,3001,1304,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City,1301304,8522,1
13,3001,1305,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City,1301305,12,1
13,3002,1305,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities,1301305,124405,1
13,3003,1304,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City,1301304,31994,1
13,3003,1305,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City,1301305,91328,1
13,3004,1303,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City,1301303,68610,1
13,3004,1304,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City,1301304,85977,1
13,3005,1301,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northwest)--Cobb County (Northeast),1301301,13438,1
13,3005,1302,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northwest)--Cobb County (Northeast),1301302,114387,1
13,3005,1303,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northwest)--Cobb County (Northeast),1301303,17897,1
13,3101,1900,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities,1301900,102871,1
13,3102,800,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities),1300800,4,1
13,3102,1900,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities),1301900,111471,1
13,3200,300,us, ,GA, ,Georgia Mountains Regional Commission (North & Northwest),1300300,105188,1
13,3200,300,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Georgia Mountains Regional Commission (North & Northwest),1300300,2,0
13,3200,800,us, ,GA, ,Georgia Mountains Regional Commission (North & Northwest),1300800,25,0.001
13,3200,800,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Georgia Mountains Regional Commission (North & Northwest),1300800,22328,0.999
13,3300,800,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Georgia Mountains Regional Commission (Southwest)--Forsyth County,1300800,175511,1
13,3400,300,us,23580,GA,"Gainesville, GA",Georgia Mountains Regional Commission (South Central)--Hall County,1300300,38,1
13,3400,600,us,23580,GA,"Gainesville, GA",Georgia Mountains Regional Commission (South Central)--Hall County,1300600,179646,1
13,3500,300,us,18460,GA,"Cornelia, GA",Georgia Mountains Regional Commission (Southeast),1300300,43041,1
13,3500,400,us, ,GA, ,Georgia Mountains Regional Commission (Southeast),1300400,65692,0.715
13,3500,400,us,45740,GA,"Toccoa, GA",Georgia Mountains Regional Commission (Southeast),1300400,26175,0.285
13,3600,500,us,12020,GA,"Athens-Clarke County, GA",Northeast Georgia Regional Commission (Central)--Clarke County--Athens City,1300500,116714,1
13,3700,500,us,12020,GA,"Athens-Clarke County, GA",Northeast Georgia Regional Commission (East),1300500,60950,1
13,3700,2200,us, ,GA, ,Northeast Georgia Regional Commission (East),1302200,36160,0.709
13,3700,2200,us,12020,GA,"Athens-Clarke County, GA",Northeast Georgia Regional Commission (East),1302200,14877,0.291
13,3800,400,us,27600,GA,"Jefferson, GA",Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties,1300400,60485,1
13,3800,900,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties,1300900,69367,1
13,3900,900,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties",1300900,83768,1
13,3900,2200,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties",1302200,17868,1
13,3900,2600,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties",1302600,13900,1
13,4000,2300,us,12260,GA,"Augusta-Richmond County, GA-SC",Central Savannah River Area Regional Commission (East Central)--Richmond County,1302300,200549,1
13,4001,1505,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City,1301505,135979,1
13,4002,1502,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City,1301502,108241,1
13,4003,1501,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City,1301501,59322,1
13,4003,1502,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City,1301502,59656,1
13,4003,1503,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City,1301503,25497,1
13,4004,1501,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northeast)--Gwinnett County (East),1301501,17198,1
13,4004,1502,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northeast)--Gwinnett County (East),1301502,77954,1
13,4004,1503,us,12060,GA,"Atlanta-Sandy Springs-Roswell, GA",Atlanta Regional Commission (Northeast)--Gwinnett County (East),1301503,8760,1
